Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Device,Keyword,Calculated_CR,CTR,CPC,CPA,CAC,ROI,ROAS,LTV,Conversion_Rate,Lead_Conversion_Rate,Cost_Per_Lead,Day_of_Week,Day_of_Month
Data Analytics Course,124.0,3180.0,180.8,17.0,6.0,0.04838709677419355,1822.0,2024-11-11,Mobile,online data analytics,0.04838709677419355,3.9,1.46,30.13,30.13,907.74,10.08,303.67,4.84,35.29,10.64,Monday,11
Data Analytics Course,162.0,4947.0,233.76,23.0,6.0,0.037037037037037035,1973.0,2024-11-15,Tablet,data analytics course,0.037037037037037035,3.27,1.44,38.96,38.96,744.03,8.44,328.83,3.7,26.09,10.16,Friday,15
Data Analytics Course,119.0,4480.0,184.25,20.0,3.0,0.025210084033613446,1985.0,2024-11-22,Mobile,online data analytics,0.025210084033613446,2.66,1.55,61.42,61.42,977.34,10.77,661.67,2.52,15.0,9.21,Friday,22
Data Analytics Course,151.0,5595.0,246.66,24.0,4.0,0.026490066225165563,1921.0,2024-11-29,Desktop,learn data analytics,0.026490066225165563,2.7,1.63,61.66,61.66,678.8,7.79,480.25,2.65,16.67,10.28,Friday,29
Data Analytics Course,190.0,4808.0,199.94,16.0,6.0,0.031578947368421054,1454.0,2024-03-11,Desktop,data analytics online,0.031578947368421054,3.95,1.05,33.32,33.32,627.22,7.27,242.33,3.16,37.5,12.5,Monday,11
Data Analytics Course,138.0,3382.0,204.12,27.0,7.0,0.050724637681159424,1386.0,2024-11-05,Tablet,learn data analytics,0.050724637681159424,4.08,1.48,29.16,29.16,579.01,6.79,198.0,5.07,25.93,7.56,Tuesday,5
Data Analytics Course,100.0,4643.0,214.46,16.0,9.0,0.09,1179.0,2024-03-11,Tablet,online data analytics,0.09,2.15,2.14,23.83,23.83,449.75,5.5,131.0,9.0,56.25,13.4,Monday,11
Data Analytics Course,187.0,5400.0,210.0,14.0,7.0,0.0374331550802139,1945.0,2024-11-15,Desktop,analytics for data,0.0374331550802139,3.46,1.12,30.0,30.0,826.19,9.26,277.86,3.74,50.0,15.0,Friday,15
Data Analytics Course,176.0,3400.0,191.5,29.0,3.0,0.017045454545454544,1429.0,2024-11-28,Mobile,online data analytics,0.017045454545454544,5.18,1.09,63.83,63.83,646.21,7.46,476.33,1.7,10.34,6.6,Thursday,28
Data Analytics Course,117.0,4223.0,0.0,28.0,6.0,0.05128205128205128,1489.0,2024-10-11,Mobile,data analytics training,0.05128205128205128,2.77,0.0,0.0,0.0,0.0,0.0,248.17,5.13,21.43,0.0,Friday,11
Data Analytics Course,196.0,196.0,206.31,24.0,8.0,0.04081632653061224,1426.0,2024-11-23,Tablet,data analytics online,0.04081632653061224,100.0,1.05,25.79,25.79,591.19,6.91,178.25,4.08,33.33,8.6,Saturday,23
Data Analytics Course,155.0,3864.0,222.17,12.0,3.0,0.01935483870967742,1407.0,2024-11-21,Mobile,data analytics training,0.01935483870967742,4.01,1.43,74.06,74.06,533.3,6.33,469.0,1.94,25.0,18.51,Thursday,21
Data Analytics Course,188.0,3838.0,240.99,15.0,3.0,0.015957446808510637,1951.0,2024-11-10,Mobile,data analytics course,0.015957446808510637,4.9,1.28,80.33,80.33,709.58,8.1,650.33,1.6,20.0,16.07,Sunday,10
Data Analytics Course,81.0,5659.0,222.98,25.0,4.0,0.04938271604938271,1654.0,2024-11-19,Tablet,data analytics online,0.04938271604938271,1.43,2.75,55.74,55.74,641.77,7.42,413.5,4.94,16.0,8.92,Tuesday,19
Data Analytics Course,125.0,4794.0,0.0,28.0,7.0,0.056,1453.0,2024-11-22,Desktop,data analytics online,0.056,2.61,0.0,0.0,0.0,0.0,0.0,207.57,5.6,25.0,0.0,Friday,22
Data Analytics Course,158.0,5214.0,222.28,21.0,3.0,0.0189873417721519,1630.0,2024-11-03,Desktop,data analytics course,0.0189873417721519,3.03,1.41,74.09,74.09,633.31,7.33,543.33,1.9,14.29,10.58,Sunday,3
Data Analytics Course,133.0,5762.0,196.02,10.0,5.0,0.03759398496240601,0.0,2024-03-11,Tablet,data analytics course,0.03759398496240601,2.31,1.47,39.2,39.2,-100.0,0.0,0.0,3.76,50.0,19.6,Monday,11
Data Analytics Course,128.0,5026.0,239.88,15.0,9.0,0.0703125,1745.0,2024-11-25,Mobile,analytics for data,0.0703125,2.55,1.87,26.65,26.65,627.45,7.27,193.89,7.03,60.0,15.99,Monday,25
Data Analytics Course,148.0,3883.0,181.4,30.0,4.0,0.02702702702702703,1966.0,2024-11-16,Desktop,analytics for data,0.02702702702702703,3.81,1.23,45.35,45.35,983.79,10.84,491.5,2.7,13.33,6.05,Saturday,16
Data Analytics Course,92.0,4605.0,234.69,29.0,3.0,0.03260869565217391,1264.0,2024-11-30,Mobile,data analytics training,0.03260869565217391,2.0,2.55,78.23,78.23,438.58,5.39,421.33,3.26,10.34,8.09,Saturday,30
Data Analytics Course,147.0,147.0,205.83,25.0,8.0,0.05442176870748299,1728.0,2024-02-11,Desktop,data analytics course,0.05442176870748299,100.0,1.4,25.73,25.73,739.53,8.4,216.0,5.44,32.0,8.23,Sunday,11
Data Analytics Course,136.0,5454.0,247.7,13.0,6.0,0.04411764705882353,1687.0,2024-06-11,Mobile,data analytics online,0.04411764705882353,2.49,1.82,41.28,41.28,581.07,6.81,281.17,4.41,46.15,19.05,Tuesday,11
Data Analytics Course,132.0,4957.0,220.43,28.0,6.0,0.045454545454545456,1218.0,2024-11-03,Mobile,online data analytics,0.045454545454545456,2.66,1.67,36.74,36.74,452.56,5.53,203.0,4.55,21.43,7.87,Sunday,3
Data Analytics Course,173.0,173.0,241.61,28.0,3.0,0.017341040462427744,1191.0,2024-11-13,Tablet,learn data analytics,0.017341040462427744,100.0,1.4,80.54,80.54,392.94,4.93,397.0,1.73,10.71,8.63,Wednesday,13
Data Analytics Course,85.0,4747.0,224.35,26.0,5.0,0.058823529411764705,1087.0,2024-11-01,Tablet,data analytics course,0.058823529411764705,1.79,2.64,44.87,44.87,384.51,4.85,217.4,5.88,19.23,8.63,Friday,1
Data Analytics Course,129.0,5874.0,200.17,12.0,5.0,0.03875968992248062,1405.0,2024-11-29,Tablet,online data analytics,0.03875968992248062,2.2,1.55,40.03,40.03,601.9,7.02,281.0,3.88,41.67,16.68,Friday,29
Data Analytics Course,181.0,4730.0,243.35,16.0,4.0,0.022099447513812154,1975.0,2024-11-20,Mobile,online data analytics,0.022099447513812154,3.83,1.34,60.84,60.84,711.59,8.12,493.75,2.21,25.0,15.21,Wednesday,20
Data Analytics Course,85.0,5341.0,249.64,21.0,6.0,0.07058823529411765,1388.0,2024-10-11,Mobile,online data analytics,0.07058823529411765,1.59,2.94,41.61,41.61,456.0,5.56,231.33,7.06,28.57,11.89,Friday,11
Data Analytics Course,92.0,4327.0,188.6,14.0,7.0,0.07608695652173914,1140.0,2024-11-22,Tablet,data analytics training,0.07608695652173914,2.13,2.05,26.94,26.94,504.45,6.04,162.86,7.61,50.0,13.47,Friday,22
Data Analytics Course,192.0,192.0,180.82,27.0,4.0,0.020833333333333332,1847.0,2024-11-09,Mobile,data analytics training,0.020833333333333332,100.0,0.94,45.2,45.2,921.46,10.21,461.75,2.08,14.81,6.7,Saturday,9
Data Analytics Course,146.0,4484.0,194.67,27.0,9.0,0.06164383561643835,1234.0,2024-02-11,Tablet,data analytics training,0.06164383561643835,3.26,1.33,21.63,21.63,533.89,6.34,137.11,6.16,33.33,7.21,Sunday,11
Data Analytics Course,178.0,4311.0,205.46,18.0,4.0,0.02247191011235955,1671.0,2024-11-18,Tablet,analytics for data,0.02247191011235955,4.13,1.15,51.36,51.36,713.3,8.13,417.75,2.25,22.22,11.41,Monday,18
Data Analytics Course,197.0,3009.0,233.44,22.0,9.0,0.04568527918781726,1374.0,2024-11-18,Tablet,analytics for data,0.04568527918781726,6.55,1.18,25.94,25.94,488.59,5.89,152.67,4.57,40.91,10.61,Monday,18
Data Analytics Course,176.0,3110.0,205.23,23.0,5.0,0.028409090909090908,1746.0,2024-11-19,Desktop,online data analytics,0.028409090909090908,5.66,1.17,41.05,41.05,750.75,8.51,349.2,2.84,21.74,8.92,Tuesday,19
Data Analytics Course,98.0,3365.0,224.28,27.0,9.0,0.09183673469387756,1108.0,2024-11-27,Desktop,data analytics training,0.09183673469387756,2.91,2.29,24.92,24.92,394.03,4.94,123.11,9.18,33.33,8.31,Wednesday,27
Data Analytics Course,105.0,3274.0,187.89,24.0,4.0,0.0380952380952381,1360.0,2024-09-11,Desktop,learn data analytics,0.0380952380952381,3.21,1.79,46.97,46.97,623.83,7.24,340.0,3.81,16.67,7.83,Wednesday,11
Data Analytics Course,113.0,3231.0,210.13,19.0,10.0,0.08849557522123894,1234.0,2024-11-15,Desktop,online data analytics,0.08849557522123894,3.5,1.86,21.01,21.01,487.26,5.87,123.4,8.85,52.63,11.06,Friday,15
Data Analytics Course,0.0,3440.0,246.53,13.0,0.0,0.0,1217.0,2024-11-27,Tablet,online data analytics,10.0,0.0,0.0,0.0,0.0,393.65,4.94,0.0,,0.0,18.96,Wednesday,27
Data Analytics Course,88.0,5196.0,197.32,26.0,5.0,0.056818181818181816,1438.0,2024-03-11,Desktop,online data analytics,0.056818181818181816,1.69,2.24,39.46,39.46,628.77,7.29,287.6,5.68,19.23,7.59,Monday,11
Data Analytics Course,106.0,5321.0,239.76,11.0,7.0,0.0660377358490566,1910.0,2024-11-24,Desktop,data analytics training,0.0660377358490566,1.99,2.26,34.25,34.25,696.63,7.97,272.86,6.6,63.64,21.8,Sunday,24
Data Analytics Course,148.0,5841.0,243.09,15.0,7.0,0.0472972972972973,1535.0,2024-11-29,Mobile,data analytics online,0.0472972972972973,2.53,1.64,34.73,34.73,531.45,6.31,219.29,4.73,46.67,16.21,Friday,29
Data Analytics Course,174.0,174.0,227.96,25.0,5.0,0.028735632183908046,1566.0,2024-11-15,Tablet,online data analytics,0.028735632183908046,100.0,1.31,45.59,45.59,586.96,6.87,313.2,2.87,20.0,9.12,Friday,15
Data Analytics Course,196.0,5776.0,227.24,30.0,4.0,0.02040816326530612,0.0,2024-11-04,Mobile,data analytics training,0.02040816326530612,3.39,1.16,56.81,56.81,-100.0,0.0,0.0,2.04,13.33,7.57,Monday,4
Data Analytics Course,128.0,4729.0,243.45,25.0,9.0,0.0703125,1782.0,2024-11-23,Desktop,learn data analytics,0.0703125,2.71,1.9,27.05,27.05,631.98,7.32,198.0,7.03,36.0,9.74,Saturday,23
Data Analytics Course,163.0,5371.0,215.89,29.0,7.0,0.04294478527607362,1906.0,2024-05-11,Tablet,data analytics course,0.04294478527607362,3.03,1.32,30.84,30.84,782.86,8.83,272.29,4.29,24.14,7.44,Saturday,11
Data Analytics Course,183.0,5268.0,203.65,17.0,5.0,0.0273224043715847,1731.0,2024-12-11,Mobile,learn data analytics,0.0273224043715847,3.47,1.11,40.73,40.73,749.99,8.5,346.2,2.73,29.41,11.98,Wednesday,11
Data Analytics Course,196.0,5386.0,224.31,23.0,4.0,0.02040816326530612,1423.0,2024-11-30,Tablet,learn data analytics,0.02040816326530612,3.64,1.14,56.08,56.08,534.39,6.34,355.75,2.04,17.39,9.75,Saturday,30
Data Analytics Course,121.0,4432.0,218.71,25.0,10.0,0.08264462809917356,1568.0,2024-11-13,Desktop,analytics for data,0.08264462809917356,2.73,1.81,21.87,21.87,616.93,7.17,156.8,8.26,40.0,8.75,Wednesday,13
Data Analytics Course,174.0,3031.0,242.32,25.0,6.0,0.034482758620689655,1381.0,2024-08-11,Mobile,online data analytics,0.034482758620689655,5.74,1.39,40.39,40.39,469.91,5.7,230.17,3.45,24.0,9.69,Sunday,11
Data Analytics Course,142.0,5999.0,214.05,27.0,0.0,0.0,1064.0,2024-11-21,Desktop,analytics for data,0.0,2.37,1.51,0.0,0.0,397.08,4.97,0.0,0.0,0.0,7.93,Thursday,21
Data Analytics Course,118.0,3274.0,222.62,10.0,3.0,0.025423728813559324,1716.0,2024-11-09,Tablet,analytics for data,0.025423728813559324,3.6,1.89,74.21,74.21,670.82,7.71,572.0,2.54,30.0,22.26,Saturday,9
Data Analytics Course,118.0,5889.0,193.01,17.0,10.0,0.0847457627118644,1789.0,2024-10-11,Desktop,online data analytics,0.0847457627118644,2.0,1.64,19.3,19.3,826.89,9.27,178.9,8.47,58.82,11.35,Friday,11
Data Analytics Course,149.0,5601.0,222.01,15.0,6.0,0.040268456375838924,1514.0,2024-11-25,Desktop,analytics for data,0.040268456375838924,2.66,1.49,37.0,37.0,581.95,6.82,252.33,4.03,40.0,14.8,Monday,25
Data Analytics Course,127.0,4295.0,212.6,26.0,10.0,0.07874015748031496,1713.0,2024-11-19,Tablet,data analytics course,0.07874015748031496,2.96,1.67,21.26,21.26,705.74,8.06,171.3,7.87,38.46,8.18,Tuesday,19
Data Analytics Course,195.0,5135.0,226.37,17.0,3.0,0.015384615384615385,0.0,2024-11-24,Desktop,data analytics training,0.015384615384615385,3.8,1.16,75.46,75.46,-100.0,0.0,0.0,1.54,17.65,13.32,Sunday,24
Data Analytics Course,173.0,5233.0,229.38,28.0,7.0,0.04046242774566474,1322.0,2024-11-16,Mobile,learn data analytics,0.04046242774566474,3.31,1.33,32.77,32.77,476.34,5.76,188.86,4.05,25.0,8.19,Saturday,16
Data Analytics Course,131.0,5727.0,218.65,28.0,4.0,0.030534351145038167,1631.0,2024-07-11,Mobile,data analytics training,0.030534351145038167,2.29,1.67,54.66,54.66,645.94,7.46,407.75,3.05,14.29,7.81,Thursday,11
Data Analytics Course,105.0,4691.0,213.15,21.0,3.0,0.02857142857142857,1276.0,2024-11-22,Desktop,analytics for data,0.02857142857142857,2.24,2.03,71.05,71.05,498.64,5.99,425.33,2.86,14.29,10.15,Friday,22
Data Analytics Course,104.0,3409.0,207.63,19.0,4.0,0.038461538461538464,1195.0,2024-11-16,Mobile,analytics for data,0.038461538461538464,3.05,2.0,51.91,51.91,475.54,5.76,298.75,3.85,21.05,10.93,Saturday,16
Data Analytics Course,139.0,4333.0,230.05,19.0,6.0,0.04316546762589928,1407.0,2024-11-21,Desktop,analytics for data,0.04316546762589928,3.21,1.66,38.34,38.34,511.61,6.12,234.5,4.32,31.58,12.11,Thursday,21
Data Analytics Course,110.0,4430.0,197.84,23.0,5.0,0.045454545454545456,0.0,2024-11-15,Mobile,learn data analytics,0.045454545454545456,2.48,1.8,39.57,39.57,-100.0,0.0,0.0,4.55,21.74,8.6,Friday,15
Data Analytics Course,193.0,4860.0,181.27,14.0,5.0,0.025906735751295335,0.0,2024-11-16,Desktop,online data analytics,0.025906735751295335,3.97,0.94,36.25,36.25,-100.0,0.0,0.0,2.59,35.71,12.95,Saturday,16
Data Analytics Course,109.0,4396.0,188.6,11.0,10.0,0.09174311926605505,1451.0,2024-11-18,Mobile,data analytics training,0.09174311926605505,2.48,1.73,18.86,18.86,669.35,7.69,145.1,9.17,90.91,17.15,Monday,18
Data Analytics Course,141.0,5000.0,223.7,29.0,10.0,0.07092198581560284,1909.0,2024-12-11,Tablet,data analytics online,0.07092198581560284,2.82,1.59,22.37,22.37,753.38,8.53,190.9,7.09,34.48,7.71,Wednesday,11
Data Analytics Course,182.0,3487.0,211.71,23.0,7.0,0.038461538461538464,1027.0,2024-11-24,Mobile,data analytics online,0.038461538461538464,5.22,1.16,30.24,30.24,385.1,4.85,146.71,3.85,30.43,9.2,Sunday,24
Data Analytics Course,179.0,4236.0,245.01,23.0,7.0,0.03910614525139665,1822.0,2024-07-11,Mobile,learn data analytics,0.03910614525139665,4.23,1.37,35.0,35.0,643.64,7.44,260.29,3.91,30.43,10.65,Thursday,11
Data Analytics Course,89.0,5349.0,0.0,0.0,0.0,0.0,1371.0,2024-11-28,Tablet,data analytics online,0.0898876404494382,1.66,0.0,,,0.0,0.0,0.0,0.0,,,Thursday,28
Data Analytics Course,181.0,5678.0,226.89,22.0,10.0,0.055248618784530384,1992.0,2024-02-11,Tablet,data analytics training,0.055248618784530384,3.19,1.25,22.69,22.69,777.96,8.78,199.2,5.52,45.45,10.31,Sunday,11
Data Analytics Course,85.0,5247.0,219.97,15.0,7.0,0.08235294117647059,1612.0,2024-11-20,Desktop,analytics for data,0.08235294117647059,1.62,2.59,31.42,31.42,632.83,7.33,230.29,8.24,46.67,14.66,Wednesday,20
Data Analytics Course,179.0,3685.0,202.66,15.0,0.0,0.0,1634.0,2024-11-18,Desktop,data analytics course,0.0,4.86,1.13,0.0,0.0,706.28,8.06,0.0,0.0,0.0,13.51,Monday,18
Data Analytics Course,172.0,5862.0,202.0,23.0,4.0,0.023255813953488372,1469.0,2024-11-28,Desktop,online data analytics,0.023255813953488372,2.93,1.17,50.5,50.5,627.23,7.27,367.25,2.33,17.39,8.78,Thursday,28
Data Analytics Course,196.0,5040.0,197.08,11.0,9.0,0.04591836734693878,1774.0,2024-11-22,Desktop,data analytics course,0.04591836734693878,3.89,1.01,21.9,21.9,800.14,9.0,197.11,4.59,81.82,17.92,Friday,22
Data Analytics Course,0.0,3423.0,223.95,30.0,0.0,0.0,1480.0,2024-03-11,Desktop,analytics for data,4.0,0.0,0.0,0.0,0.0,560.86,6.61,0.0,,0.0,7.46,Monday,11
Data Analytics Course,135.0,5981.0,228.66,26.0,6.0,0.044444444444444446,1515.0,2024-11-12,Desktop,data analytics training,0.044444444444444446,2.26,1.69,38.11,38.11,562.56,6.63,252.5,4.44,23.08,8.79,Tuesday,12
Data Analytics Course,97.0,3495.0,230.83,16.0,6.0,0.061855670103092786,1675.0,2024-11-23,Tablet,analytics for data,0.061855670103092786,2.78,2.38,38.47,38.47,625.64,7.26,279.17,6.19,37.5,14.43,Saturday,23
Data Analytics Course,137.0,3702.0,215.41,25.0,9.0,0.06569343065693431,1010.0,2024-11-10,Desktop,learn data analytics,0.06569343065693431,3.7,1.57,23.93,23.93,368.87,4.69,112.22,6.57,36.0,8.62,Sunday,10
Data Analytics Course,164.0,3405.0,217.58,10.0,3.0,0.018292682926829267,1885.0,2024-11-30,Desktop,data analytics online,0.018292682926829267,4.82,1.33,72.53,72.53,766.35,8.66,628.33,1.83,30.0,21.76,Saturday,30
Data Analytics Course,178.0,3370.0,180.66,25.0,9.0,0.05056179775280899,1830.0,2024-11-24,Desktop,online data analytics,0.05056179775280899,5.28,1.01,20.07,20.07,912.95,10.13,203.33,5.06,36.0,7.23,Sunday,24
Data Analytics Course,146.0,4455.0,227.13,16.0,5.0,0.03424657534246575,1040.0,2024-11-24,Tablet,online data analytics,0.03424657534246575,3.28,1.56,45.43,45.43,357.89,4.58,208.0,3.42,31.25,14.2,Sunday,24
Data Analytics Course,149.0,4670.0,218.31,10.0,10.0,0.06711409395973154,1623.0,2024-02-11,Mobile,analytics for data,0.06711409395973154,3.19,1.47,21.83,21.83,643.44,7.43,162.3,6.71,100.0,21.83,Sunday,11
Data Analytics Course,193.0,4287.0,204.62,15.0,3.0,0.015544041450777202,1800.0,2024-09-11,Tablet,data analytics training,0.015544041450777202,4.5,1.06,68.21,68.21,779.68,8.8,600.0,1.55,20.0,13.64,Wednesday,11
Data Analytics Course,0.0,3546.0,183.41,27.0,0.0,0.0,1701.0,2024-11-28,Mobile,data analytics training,7.0,0.0,0.0,0.0,0.0,827.43,9.27,0.0,,0.0,6.79,Thursday,28
Data Analytics Course,106.0,4740.0,229.13,19.0,3.0,0.02830188679245283,1149.0,2024-11-11,Desktop,online data analytics,0.02830188679245283,2.24,2.16,76.38,76.38,401.46,5.01,383.0,2.83,15.79,12.06,Monday,11
Data Analytics Course,131.0,5642.0,184.57,20.0,9.0,0.06870229007633588,1827.0,2024-11-16,Mobile,data analytics course,0.06870229007633588,2.32,1.41,20.51,20.51,889.87,9.9,203.0,6.87,45.0,9.23,Saturday,16
Data Analytics Course,111.0,4161.0,185.58,10.0,7.0,0.06306306306306306,1434.0,2024-04-11,Desktop,data analytics training,0.06306306306306306,2.67,1.67,26.51,26.51,672.71,7.73,204.86,6.31,70.0,18.56,Thursday,11
Data Analytics Course,144.0,4241.0,181.4,24.0,5.0,0.034722222222222224,1693.0,2024-11-19,Mobile,online data analytics,0.034722222222222224,3.4,1.26,36.28,36.28,833.3,9.33,338.6,3.47,20.83,7.56,Tuesday,19
Data Analytics Course,151.0,5875.0,192.46,28.0,0.0,0.0,1459.0,2024-11-18,Mobile,data analytics online,0.0,2.57,1.27,0.0,0.0,658.08,7.58,0.0,0.0,0.0,6.87,Monday,18
Data Analytics Course,146.0,5457.0,0.0,15.0,5.0,0.03424657534246575,1029.0,2024-02-11,Desktop,data analytics course,0.03424657534246575,2.68,0.0,0.0,0.0,0.0,0.0,205.8,3.42,33.33,0.0,Sunday,11
Data Analytics Course,133.0,4780.0,198.66,22.0,4.0,0.03007518796992481,1905.0,2024-11-09,Tablet,online data analytics,0.03007518796992481,2.78,1.49,49.66,49.66,858.92,9.59,476.25,3.01,18.18,9.03,Saturday,9
Data Analytics Course,0.0,5922.0,239.1,12.0,0.0,0.0,1733.0,2024-06-11,Desktop,data analytics course,3.0,0.0,0.0,0.0,0.0,624.8,7.25,0.0,,0.0,19.92,Tuesday,11
Data Analytics Course,82.0,3454.0,228.02,30.0,7.0,0.08536585365853659,1463.0,2024-09-11,Desktop,learn data analytics,0.08536585365853659,2.37,2.78,32.57,32.57,541.61,6.42,209.0,8.54,23.33,7.6,Wednesday,11
Data Analytics Course,135.0,3449.0,200.06,17.0,5.0,0.037037037037037035,1950.0,2024-07-11,Mobile,data analytics course,0.037037037037037035,3.91,1.48,40.01,40.01,874.71,9.75,390.0,3.7,29.41,11.77,Thursday,11
Data Analytics Course,199.0,4287.0,235.58,12.0,10.0,0.05025125628140704,1276.0,2024-10-11,Tablet,data analytics course,0.05025125628140704,4.64,1.18,23.56,23.56,441.64,5.42,127.6,5.03,83.33,19.63,Friday,11
Data Analytics Course,123.0,5000.0,187.67,25.0,3.0,0.024390243902439025,1351.0,2024-07-11,Tablet,data analytics online,0.024390243902439025,2.46,1.53,62.56,62.56,619.88,7.2,450.33,2.44,12.0,7.51,Thursday,11
Data Analytics Course,154.0,3437.0,211.63,28.0,4.0,0.025974025974025976,1604.0,2024-11-14,Tablet,data analytics training,0.025974025974025976,4.48,1.37,52.91,52.91,657.93,7.58,401.0,2.6,14.29,7.56,Thursday,14
Data Analytics Course,88.0,3475.0,191.96,12.0,7.0,0.07954545454545454,1204.0,2024-11-25,Desktop,online data analytics,0.07954545454545454,2.53,2.18,27.42,27.42,527.21,6.27,172.0,7.95,58.33,16.0,Monday,25
Data Analytics Course,165.0,4889.0,180.19,21.0,4.0,0.024242424242424242,1458.0,2024-11-19,Mobile,analytics for data,0.024242424242424242,3.37,1.09,45.05,45.05,709.15,8.09,364.5,2.42,19.05,8.58,Tuesday,19
Data Analytics Course,87.0,3639.0,220.76,22.0,3.0,0.034482758620689655,1231.0,2024-11-14,Mobile,analytics for data,0.034482758620689655,2.39,2.54,73.59,73.59,457.62,5.58,410.33,3.45,13.64,10.03,Thursday,14
Data Analytics Course,147.0,3959.0,181.18,27.0,9.0,0.061224489795918366,1627.0,2024-11-26,Mobile,analytics for data,0.061224489795918366,3.71,1.23,20.13,20.13,798.0,8.98,180.78,6.12,33.33,6.71,Tuesday,26
Data Analytics Course,137.0,5400.0,180.04,10.0,10.0,0.072992700729927,1375.0,2024-11-29,Tablet,analytics for data,0.072992700729927,2.54,1.31,18.0,18.0,663.72,7.64,137.5,7.3,100.0,18.0,Friday,29
Data Analytics Course,188.0,5528.0,245.03,13.0,10.0,0.05319148936170213,1202.0,2024-11-29,Desktop,analytics for data,0.05319148936170213,3.4,1.3,24.5,24.5,390.55,4.91,120.2,5.32,76.92,18.85,Friday,29
Data Analytics Course,162.0,5456.0,193.69,10.0,6.0,0.037037037037037035,1992.0,2024-11-29,Tablet,online data analytics,0.037037037037037035,2.97,1.2,32.28,32.28,928.45,10.28,332.0,3.7,60.0,19.37,Friday,29
Data Analytics Course,102.0,4308.0,221.54,13.0,7.0,0.06862745098039216,1096.0,2024-08-11,Mobile,data analytics online,0.06862745098039216,2.37,2.17,31.65,31.65,394.72,4.95,156.57,6.86,53.85,17.04,Sunday,11
Data Analytics Course,120.0,3245.0,196.09,15.0,9.0,0.075,1056.0,2024-11-22,Desktop,data analytics training,0.075,3.7,1.63,21.79,21.79,438.53,5.39,117.33,7.5,60.0,13.07,Friday,22
Data Analytics Course,125.0,3339.0,205.32,18.0,4.0,0.032,1985.0,2024-11-28,Desktop,data analytics course,0.032,3.74,1.64,51.33,51.33,866.78,9.67,496.25,3.2,22.22,11.41,Thursday,28
Data Analytics Course,155.0,5977.0,187.28,16.0,7.0,0.04516129032258064,1607.0,2024-10-11,Desktop,online data analytics,0.04516129032258064,2.59,1.21,26.75,26.75,758.07,8.58,229.57,4.52,43.75,11.7,Friday,11
Data Analytics Course,137.0,4231.0,226.49,25.0,5.0,0.0364963503649635,1078.0,2024-12-11,Tablet,analytics for data,0.0364963503649635,3.24,1.65,45.3,45.3,375.96,4.76,215.6,3.65,20.0,9.06,Wednesday,11
